Sr No.,Benchmark,Kernel Name,grid_size,block_size,Total Threads,reg_thread,shmem_block,comp_inst_kernel,comp_inst_sim,comp_lat_sim,avg_comp_lat,glob_inst_kernel,glob_inst_sim,glob_lat_sim,avg_glob_lat,shar_inst_kernel,shar_inst_sim,shar_lat_sim,avg_shar_lat,misc_inst_kernel,misc_inst_sim,misc_lat_sim,avg_misc_lat,total_inst,branch,glob_load_sim,glob_store_sim,inst_issue_cycles,sm_active,waves,occupancy,wtotal,Global_Throughput,cache_penalty,sh_penalty,sh_throughput,n_warps,glb_penalty,Power
519,Vector Addition,vectorAdd,512,512,262144,10,0,13,130,1810,13.92307692,7,30,10554,351.8,0,0,0,0,2,450,4500,10,610,10,20,10,2440,512,40,1,9,3541.917,938.1333,0,0,16,5780.6798,102.71171
511,Vector Addition,vectorAdd,1024,256,262144,10,0,13,130,1810,13.92307692,7,30,10554,351.8,0,0,0,0,2,450,4500,10,610,10,20,10,2440,256,79,1,9,3541.917,938.1333,0,0,32,5780.6798,104.21526
560,Vector Addition,vectorAdd,1280,256,327680,10,0,13,169,2353,13.92307692,7,39,14149,362.7948718,0,0,0,0,2,585,5850,10,793,13,26,13,3965,256,99,1,10,3687.5191,1414.9,0,0,40,9014.1178,107.72582
552,Vector Addition,vectorAdd,2560,128,327680,10,0,13,169,2353,13.92307692,7,39,14149,362.7948718,0,0,0,0,2,585,5850,10,793,13,26,13,3965,128,197,1,10,3687.5191,1414.9,0,0,80,9014.1178,107.60222
544,Vector Addition,vectorAdd,5120,64,327680,10,0,13,169,2353,13.92307692,7,39,14149,362.7948718,0,0,0,0,2,585,5850,10,793,13,26,13,3965,64,394,0.5,10,3687.5191,1414.9,0,0,160,9014.1178,105.4605
536,Vector Addition,vectorAdd,10240,32,327680,10,0,13,169,2353,13.92307692,7,39,14149,362.7948718,0,0,0,0,2,585,5850,10,793,13,26,13,3965,32,788,0.25,10,3687.5191,1414.9,0,0,320,9014.1178,94.90016
188,Vector Addition,vectorAdd,977,512,500224,10,0,13,247,3430,13.88663968,7,57,22331,391.7719298,0,0,0,0,2,855,8550,10,1159,19,38,19,8846,512,76,1,15,3977.8855,2272.6445,0,0,30.5313,18644.6778,91.008
189,Vector Addition,vectorAdd,489,1024,500736,10,0,13,247,3430,13.88663968,7,57,22336,391.8596491,0,0,0,0,2,855,8550,10,1159,19,38,19,8855,1024,38,1,15,3977.8855,2275.48,0,0,15.2813,18660.1763,109.412
520,Vector Addition,vectorAdd,512,1024,524288,10,0,13,260,3620,13.92307692,7,60,23749,395.8166667,0,0,0,0,2,900,9000,10,1220,20,40,20,9760,1024,40,1,16,4026.1716,2374.9,0,0,16,20325.4766,108.87625
512,Vector Addition,vectorAdd,1024,512,524288,10,0,13,260,3620,13.92307692,7,60,23749,395.8166667,0,0,0,0,2,900,9000,10,1220,20,40,20,9760,512,79,1,16,4026.1716,2374.9,0,0,32,20325.4766,109.72706
561,Vector Addition,vectorAdd,1280,512,655360,10,0,13,325,4525,13.92307692,7,75,31337,417.8266667,0,0,0,0,2,1125,11250,10,1525,25,50,25,15250,512,99,1,20,4267.1386,3133.7,0,0,40,29960.3858,112.04749
553,Vector Addition,vectorAdd,2560,256,655360,10,0,13,325,4525,13.92307692,7,75,31337,417.8266667,0,0,0,0,2,1125,11250,10,1525,25,50,25,15250,256,197,1,20,4267.1386,3133.7,0,0,80,29960.3858,113.38124
545,Vector Addition,vectorAdd,5120,128,655360,10,0,13,325,4525,13.92307692,7,75,31337,417.8266667,0,0,0,0,2,1125,11250,10,1525,25,50,25,15250,128,394,1,20,4267.1386,3133.7,0,0,160,29960.3858,113.23966
537,Vector Addition,vectorAdd,10240,64,655360,10,0,13,325,4525,13.92307692,7,75,31337,417.8266667,0,0,0,0,2,1125,11250,10,1525,25,50,25,15250,64,788,0.5,20,4267.1386,3133.7,0,0,320,29960.3858,109.0718
513,Vector Addition,vectorAdd,1024,1024,1048576,10,0,13,507,7059,13.92307692,7,117,55607,475.2735043,0,0,0,0,2,1755,17550,10,2379,39,78,39,38064,1024,79,1,31,4937.757,5740.0774,0,0,32,64609.395,111.7509
562,Vector Addition,vectorAdd,1280,1024,1310720,10,0,13,637,8896,13.96546311,7,147,68891,468.6462585,0,0,0,0,2,2205,22050,10,2989,49,98,49,59780,1024,99,1,39,5413.1031,7065.7436,0,0,40,92552.0661,112.74651
554,Vector Addition,vectorAdd,2560,512,1310720,10,0,13,637,8896,13.96546311,7,147,68891,468.6462585,0,0,0,0,2,2205,22050,10,2989,49,98,49,59780,512,197,1,39,5413.1031,7065.7436,0,0,80,92552.0661,114.28987
546,Vector Addition,vectorAdd,5120,256,1310720,10,0,13,637,8896,13.96546311,7,147,68891,468.6462585,0,0,0,0,2,2205,22050,10,2989,49,98,49,59780,256,394,1,39,5413.1031,7065.7436,0,0,160,92552.0661,115.21346
538,Vector Addition,vectorAdd,10240,128,1310720,10,0,13,650,9050,13.92307692,7,150,70297,468.6466667,0,0,0,0,2,2250,22500,10,3050,50,100,50,61000,128,788,1,39,5460.4705,7209.9487,0,0,320,93621.6463,115.91329
555,Vector Addition,vectorAdd,2560,1024,2621440,10,0,13,1274,17738,13.92307692,7,294,168785,574.0986395,0,0,0,0,2,4410,44100,10,5978,98,196,98,239120,1024,197,1,76,7698.8086,17766.8421,0,0,80,260296.8326,114.41371
547,Vector Addition,vectorAdd,5120,512,2621440,10,0,13,1274,17738,13.92307692,7,294,168785,574.0986395,0,0,0,0,2,4410,44100,10,5978,98,196,98,239120,512,394,1,76,7698.8086,17766.8421,0,0,160,260296.8326,115.69339
539,Vector Addition,vectorAdd,10240,256,2621440,10,0,13,1274,17738,13.92307692,7,294,168785,574.0986395,0,0,0,0,2,4410,44100,10,5978,98,196,98,239120,256,788,1,76,7698.8086,17766.8421,0,0,320,260296.8326,116.41241
548,Vector Addition,vectorAdd,5120,1024,5242880,10,0,13,2561,35657,13.92307692,7,591,339293,574.0998308,0,0,0,0,2,8865,88650,10,12017,197,394,197,961360,1024,394,1,151,12103.7258,35951.5762,0,0,160,665646.233,115.70837
540,Vector Addition,vectorAdd,10240,512,5242880,10,0,13,2561,35657,13.92307692,7,591,339293,574.0998308,0,0,0,0,2,8865,88650,10,12017,197,394,197,961360,512,788,1,151,12103.7258,35951.5762,0,0,320,665646.233,116.48584
541,Vector Addition,vectorAdd,10240,1024,10485760,10,0,13,5122,71314,13.92307692,7,1182,678586,574.0998308,0,0,0,0,2,17730,177300,10,24034,394,788,394,3845440,1024,788,1,301,20080.5649,72142.0332,0,0,320,1604831.314,115.86079
584,Vector Addition,vectorAdd3,128,16,2048,12,0,16,16,232,14.5,9,4,1111,277.75,0,0,0,0,0,54,540,10,74,1,3,1,2,16,10,0.25,1,3119.7144,6.9438,0,0,4,6.934,55.40436
585,Vector Addition,vectorAdd3,128,32,4096,12,0,16,16,232,14.5,9,4,1111,277.75,0,0,0,0,0,54,540,10,74,1,3,1,5,32,10,0.25,1,3119.7144,13.8875,0,0,4,13.8679,57.31075
577,Vector Addition,vectorAdd3,256,16,4096,12,0,16,16,232,14.5,9,4,1111,277.75,0,0,0,0,0,54,540,10,74,1,3,1,5,16,20,0.25,1,3119.7144,13.8875,0,0,8,13.8679,60.93527
586,Vector Addition,vectorAdd3,128,64,8192,12,0,16,16,232,14.5,9,4,1163,290.75,0,0,0,0,0,54,540,10,74,1,3,1,9,64,10,0.5,1,3119.7144,29.075,0,0,4,27.7359,55.63221
578,Vector Addition,vectorAdd3,256,32,8192,12,0,16,16,232,14.5,9,4,1163,290.75,0,0,0,0,0,54,540,10,74,1,3,1,9,32,20,0.25,1,3119.7144,29.075,0,0,8,27.7359,56.35016
570,Vector Addition,vectorAdd3,512,16,8192,12,0,16,16,232,14.5,9,4,1163,290.75,0,0,0,0,0,54,540,10,74,1,3,1,9,16,40,0.25,1,3119.7144,29.075,0,0,16,27.7359,59.2794
587,Vector Addition,vectorAdd3,128,128,16384,12,0,16,16,232,14.5,9,4,1320,330,0,0,0,0,0,54,540,10,74,1,3,1,19,128,10,1,2,3119.7144,33,0,0,4,55.4717,57.42121
579,Vector Addition,vectorAdd3,256,64,16384,12,0,16,16,232,14.5,9,4,1320,330,0,0,0,0,0,54,540,10,74,1,3,1,19,64,20,0.5,2,3119.7144,33,0,0,8,55.4717,61.71923
571,Vector Addition,vectorAdd3,512,32,16384,12,0,16,16,232,14.5,9,4,1320,330,0,0,0,0,0,54,540,10,74,1,3,1,19,32,40,0.25,2,3119.7144,33,0,0,16,55.4717,64.67996
563,Vector Addition,vectorAdd3,1024,16,16384,12,0,16,16,232,14.5,9,4,1320,330,0,0,0,0,0,54,540,10,74,1,3,1,19,16,79,0.25,2,3119.7144,33,0,0,32,55.4717,65.56909
612,Vector Addition,vectorAdd3,1280,16,20480,12,0,16,16,232,14.5,9,4,1398,349.5,0,0,0,0,0,54,540,10,74,1,3,1,23,16,99,0.25,2,3119.7144,43.6875,0,0,40,69.3397,69.02158
588,Vector Addition,vectorAdd3,128,256,32768,12,0,16,32,464,14.5,9,8,2506,313.25,0,0,0,0,0,108,1080,10,148,2,6,2,74,256,10,1,2,3184.8213,125.3,0,0,4,214.6341,71.39031
580,Vector Addition,vectorAdd3,256,128,32768,12,0,16,32,464,14.5,9,8,2506,313.25,0,0,0,0,0,108,1080,10,148,2,6,2,74,128,20,1,2,3184.8213,125.3,0,0,8,214.6341,71.71223
572,Vector Addition,vectorAdd3,512,64,32768,12,0,16,32,464,14.5,9,8,2506,313.25,0,0,0,0,0,108,1080,10,148,2,6,2,74,64,40,0.5,2,3184.8213,125.3,0,0,16,214.6341,70.73481
564,Vector Addition,vectorAdd3,1024,32,32768,12,0,16,32,464,14.5,9,8,2506,313.25,0,0,0,0,0,108,1080,10,148,2,6,2,74,32,79,0.25,2,3184.8213,125.3,0,0,32,214.6341,69.34441
613,Vector Addition,vectorAdd3,1280,32,40960,12,0,16,32,464,14.5,9,8,2517,314.625,0,0,0,0,0,108,1080,10,148,2,6,2,93,32,99,0.25,2,3184.8213,157.3125,0,0,40,268.9718,71.05958
605,Vector Addition,vectorAdd3,2560,16,40960,12,0,16,32,464,14.5,9,8,2517,314.625,0,0,0,0,0,108,1080,10,148,2,6,2,93,16,197,0.25,2,3184.8213,157.3125,0,0,80,268.9718,72.91566
589,Vector Addition,vectorAdd3,128,512,65536,12,0,16,48,696,14.5,9,12,3825,318.75,0,0,0,0,0,162,1620,10,222,3,9,3,222,512,10,1,3,3249.8725,255,0,0,4,631.0135,80.45637
581,Vector Addition,vectorAdd3,256,256,65536,12,0,16,48,696,14.5,9,12,3825,318.75,0,0,0,0,0,162,1620,10,222,3,9,3,222,256,20,1,3,3249.8725,255,0,0,8,631.0135,80.40035
573,Vector Addition,vectorAdd3,512,128,65536,12,0,16,48,696,14.5,9,12,3825,318.75,0,0,0,0,0,162,1620,10,222,3,9,3,222,128,40,1,3,3249.8725,255,0,0,16,631.0135,79.78959
565,Vector Addition,vectorAdd3,1024,64,65536,12,0,16,48,696,14.5,9,12,3825,318.75,0,0,0,0,0,162,1620,10,222,3,9,3,222,64,79,0.5,3,3249.8725,255,0,0,32,631.0135,78.82888
614,Vector Addition,vectorAdd3,1280,64,81920,12,0,16,64,928,14.5,9,16,5144,321.5,0,0,0,0,0,216,2160,10,296,4,12,4,370,64,99,0.5,3,3314.8683,428.6667,0,0,40,1028.4581,86.05034
606,Vector Addition,vectorAdd3,2560,32,81920,12,0,16,64,928,14.5,9,16,5144,321.5,0,0,0,0,0,216,2160,10,296,4,12,4,370,32,197,0.25,3,3314.8683,428.6667,0,0,80,1028.4581,81.51204
598,Vector Addition,vectorAdd3,5120,16,81920,12,0,16,64,928,14.5,9,16,5144,321.5,0,0,0,0,0,216,2160,10,296,4,12,4,370,16,394,0.25,3,3314.8683,428.6667,0,0,160,1028.4581,80.4988
590,Vector Addition,vectorAdd3,128,1024,131072,12,0,16,80,1160,14.5,9,20,6596,329.8,0,0,0,0,0,270,2700,10,370,5,15,5,740,1024,10,1,5,3379.8086,527.68,0,0,4,2022.5145,95.09057
582,Vector Addition,vectorAdd3,256,512,131072,12,0,16,80,1160,14.5,9,20,6596,329.8,0,0,0,0,0,270,2700,10,370,5,15,5,740,512,20,1,5,3379.8086,527.68,0,0,8,2022.5145,96.71981
574,Vector Addition,vectorAdd3,512,256,131072,12,0,16,80,1160,14.5,9,20,6596,329.8,0,0,0,0,0,270,2700,10,370,5,15,5,740,256,40,1,5,3379.8086,527.68,0,0,16,2022.5145,96.7684
566,Vector Addition,vectorAdd3,1024,128,131072,12,0,16,80,1160,14.5,9,20,6596,329.8,0,0,0,0,0,270,2700,10,370,5,15,5,740,128,79,1,5,3379.8086,527.68,0,0,32,2022.5145,97.22602
615,Vector Addition,vectorAdd3,1280,128,163840,12,0,16,112,1624,14.5,9,28,9388,335.2857143,0,0,0,0,0,378,3780,10,518,7,21,7,1295,128,99,1,6,3509.523,782.3333,0,0,40,3399.9524,100.56833
607,Vector Addition,vectorAdd3,2560,64,163840,12,0,16,112,1624,14.5,9,28,9388,335.2857143,0,0,0,0,0,378,3780,10,518,7,21,7,1295,64,197,0.5,6,3509.523,782.3333,0,0,80,3399.9524,96.24844
599,Vector Addition,vectorAdd3,5120,32,163840,12,0,16,112,1624,14.5,9,28,9388,335.2857143,0,0,0,0,0,378,3780,10,518,7,21,7,1295,32,394,0.25,6,3509.523,782.3333,0,0,160,3399.9524,95.73789
591,Vector Addition,vectorAdd3,10240,16,163840,12,0,16,112,1624,14.5,9,28,9388,335.2857143,0,0,0,0,0,378,3780,10,518,7,21,7,1295,16,788,0.25,6,3509.523,782.3333,0,0,320,3399.9524,88.2645
583,Vector Addition,vectorAdd3,256,1024,262144,12,0,16,160,2320,14.5,9,40,14072,351.8,0,0,0,0,0,540,5400,10,740,10,30,10,2960,1024,20,1,9,3703.6798,1250.8444,0,0,8,7370.9352,102.01235
575,Vector Addition,vectorAdd3,512,512,262144,12,0,16,160,2320,14.5,9,40,14072,351.8,0,0,0,0,0,540,5400,10,740,10,30,10,2960,512,40,1,9,3703.6798,1250.8444,0,0,16,7370.9352,103.62962
567,Vector Addition,vectorAdd3,1024,256,262144,12,0,16,160,2320,14.5,9,40,14072,351.8,0,0,0,0,0,540,5400,10,740,10,30,10,2960,256,79,1,9,3703.6798,1250.8444,0,0,32,7370.9352,104.36583
616,Vector Addition,vectorAdd3,1280,256,327680,12,0,16,208,3016,14.5,9,52,18866,362.8076923,0,0,0,0,0,702,7020,10,962,13,39,13,4810,256,99,1,10,3897.34,1886.6,0,0,40,11371.7667,106.06373
608,Vector Addition,vectorAdd3,2560,128,327680,12,0,16,208,3016,14.5,9,52,18866,362.8076923,0,0,0,0,0,702,7020,10,962,13,39,13,4810,128,197,1,10,3897.34,1886.6,0,0,80,11371.7667,109.71633
600,Vector Addition,vectorAdd3,5120,64,327680,12,0,16,208,3016,14.5,9,52,18866,362.8076923,0,0,0,0,0,702,7020,10,962,13,39,13,4810,64,394,0.5,10,3897.34,1886.6,0,0,160,11371.7667,101.66338
592,Vector Addition,vectorAdd3,10240,32,327680,12,0,16,208,3016,14.5,9,52,18866,362.8076923,0,0,0,0,0,702,7020,10,962,13,39,13,4810,32,788,0.25,10,3897.34,1886.6,0,0,320,11371.7667,97.60991
576,Vector Addition,vectorAdd3,512,1024,524288,12,0,16,320,4640,14.5,9,80,31666,395.825,0,0,0,0,0,1080,10800,10,1480,20,60,20,11840,1024,40,1,16,4347.2897,3166.6,0,0,16,25098.8121,106.41536
568,Vector Addition,vectorAdd3,1024,512,524288,12,0,16,320,4640,14.5,9,80,31666,395.825,0,0,0,0,0,1080,10800,10,1480,20,60,20,11840,512,79,1,16,4347.2897,3166.6,0,0,32,25098.8121,107.94508
617,Vector Addition,vectorAdd3,1280,512,655360,12,0,16,400,5800,14.5,9,100,41783,417.83,0,0,0,0,0,1350,13500,10,1850,25,75,25,18500,512,99,1,20,4667.0402,4178.3,0,0,40,36524.254,109.65583
609,Vector Addition,vectorAdd3,2560,256,655360,12,0,16,400,5800,14.5,9,100,41783,417.83,0,0,0,0,0,1350,13500,10,1850,25,75,25,18500,256,197,1,20,4667.0402,4178.3,0,0,80,36524.254,110.54013
601,Vector Addition,vectorAdd3,5120,128,655360,12,0,16,400,5800,14.5,9,100,41783,417.83,0,0,0,0,0,1350,13500,10,1850,25,75,25,18500,128,394,1,20,4667.0402,4178.3,0,0,160,36524.254,111.4715
593,Vector Addition,vectorAdd3,10240,64,655360,12,0,16,400,5800,14.5,9,100,41783,417.83,0,0,0,0,0,1350,13500,10,1850,25,75,25,18500,64,788,0.5,20,4667.0402,4178.3,0,0,320,36524.254,104.61471
569,Vector Addition,vectorAdd3,1024,1024,1048576,12,0,16,624,9048,14.5,9,156,74143,475.275641,0,0,0,0,0,2106,21060,10,2886,39,117,39,46176,1024,79,1,31,5555.1145,7653.471,0,0,32,76572.1975,109.10923
618,Vector Addition,vectorAdd3,1280,1024,1310720,12,0,16,784,11368,14.5,9,196,91855,468.65,0,0,0,0,0,2646,26460,10,3626,49,147,49,72520,1024,99,1,39,6182.9863,9421.0667,0,0,40,108037.0873,107.34959
610,Vector Addition,vectorAdd3,2560,512,1310720,12,0,16,784,11368,14.5,9,196,91855,468.65,0,0,0,0,0,2646,26460,10,3626,49,147,49,72520,512,197,1,39,6182.9863,9421.0667,0,0,80,108037.0873,104.40571
602,Vector Addition,vectorAdd3,5120,256,1310720,12,0,16,784,11368,14.5,9,196,91855,468.65,0,0,0,0,0,2646,26460,10,3626,49,147,49,72520,256,394,1,39,6182.9863,9421.0667,0,0,160,108037.0873,110.87815
594,Vector Addition,vectorAdd3,10240,128,1310720,12,0,16,784,11368,14.5,9,196,91855,468.65,0,0,0,0,0,2646,26460,10,3626,49,147,49,72520,128,788,1,39,6182.9863,9421.0667,0,0,320,108037.0873,110.87815
611,Vector Addition,vectorAdd3,2560,1024,2621440,12,0,16,1568,22736,14.5,9,392,225047,470,0,0,0,0,0,5292,52920,10,7252,98,294,98,290080,1024,197,1,76,9183.2565,19393.6842,0,0,80,290960.7645,82.7445
603,Vector Addition,vectorAdd3,5120,512,2621440,12,0,16,1568,22736,14.5,9,392,225047,470,0,0,0,0,0,5292,52920,10,7252,98,294,98,290080,512,394,1,76,9183.2565,19393.6842,0,0,160,290960.7645,83.98859
595,Vector Addition,vectorAdd3,10240,256,2621440,12,0,16,1568,22736,14.5,9,392,225047,470,0,0,0,0,0,5292,52920,10,7252,98,294,98,290080,256,788,1,76,9183.2565,19393.6842,0,0,320,290960.7645,83.194
604,Vector Addition,vectorAdd3,5120,1024,5242880,12,0,16,3152,45704,14.5,9,788,452390,470,0,0,0,0,0,10638,106380,10,14578,197,591,197,1166240,1024,394,1,151,14875.2143,39243.4437,0,0,160,722167.6993,93.99367
596,Vector Addition,vectorAdd3,10240,512,5242880,12,0,16,3152,45704,14.5,9,788,452390,470,0,0,0,0,0,10638,106380,10,14578,197,591,197,1166240,512,788,1,151,14875.2143,39243.4437,0,0,320,722167.6993,114.32116
597,Vector Addition,vectorAdd3,10240,1024,10485760,12,0,16,6304,91408,14.5,9,1576,904781,574.0996193,0,0,0,0,0,21276,212760,10,29156,394,1182,394,4664960,1024,788,1,301,24866.1083,96189.3422,0,0,320,1727970.133,109.67967
640,Vector Operation,vecAddMul,128,16,2048,14,0,20,20,292,14.6,31,8,2223,277.875,0,0,0,0,0,66,660,10,94,1,6,2,3,16,10,0.25,1,3184.8213,13.8938,0,0,4,13.5844,58.56524
641,Vector Operation,vecAddMul,128,32,4096,14,0,20,20,292,14.6,31,8,2223,277.875,0,0,0,0,0,66,660,10,94,1,6,2,6,32,10,0.25,1,3184.8213,27.7875,0,0,4,27.1689,59.34979
633,Vector Operation,vecAddMul,256,16,4096,14,0,20,20,292,14.6,31,8,2223,277.875,0,0,0,0,0,66,660,10,94,1,6,2,6,16,20,0.25,1,3184.8213,27.7875,0,0,8,27.1689,58.99115
642,Vector Operation,vecAddMul,128,64,8192,14,0,20,20,292,14.6,31,8,2326,290.75,0,0,0,0,0,66,660,10,94,1,6,2,12,64,10,0.5,1,3184.8213,58.15,0,0,4,54.3377,62.62296
634,Vector Operation,vecAddMul,256,32,8192,14,0,20,20,292,14.6,31,8,2326,290.75,0,0,0,0,0,66,660,10,94,1,6,2,12,32,20,0.25,1,3184.8213,58.15,0,0,8,54.3377,62.66807
626,Vector Operation,vecAddMul,512,16,8192,14,0,20,20,292,14.6,31,8,2326,290.75,0,0,0,0,0,66,660,10,94,1,6,2,12,16,40,0.25,1,3184.8213,58.15,0,0,16,54.3377,64.63809
643,Vector Operation,vecAddMul,128,128,16384,14,0,20,20,292,14.6,31,8,2640,330,0,0,0,0,0,66,660,10,94,1,6,2,24,128,10,1,2,3184.8213,66,0,0,4,108.6755,69.57476
635,Vector Operation,vecAddMul,256,64,16384,14,0,20,20,292,14.6,31,8,2640,330,0,0,0,0,0,66,660,10,94,1,6,2,24,64,20,0.5,2,3184.8213,66,0,0,8,108.6755,69.18308
627,Vector Operation,vecAddMul,512,32,16384,14,0,20,20,292,14.6,31,8,2640,330,0,0,0,0,0,66,660,10,94,1,6,2,24,32,40,0.25,2,3184.8213,66,0,0,16,108.6755,67.69541
619,Vector Operation,vecAddMul,1024,16,16384,14,0,20,20,292,14.6,31,8,2640,330,0,0,0,0,0,66,660,10,94,1,6,2,24,16,79,0.25,2,3184.8213,66,0,0,32,108.6755,70.45431
668,Vector Operation,vecAddMul,1280,16,20480,14,0,20,20,292,14.6,31,8,2796,349.5,0,0,0,0,0,66,660,10,94,1,6,2,29,16,99,0.25,2,3184.8213,87.375,0,0,40,135.8444,73.13126
644,Vector Operation,vecAddMul,128,256,32768,14,0,20,40,584,14.6,14,16,5012,313.25,0,0,0,0,0,132,1320,10,188,2,12,4,94,256,10,1,2,3314.8683,250.6,0,0,4,412.4274,76.76625
636,Vector Operation,vecAddMul,256,128,32768,14,0,20,40,584,14.6,14,16,5012,313.25,0,0,0,0,0,132,1320,10,188,2,12,4,94,128,20,1,2,3314.8683,250.6,0,0,8,412.4274,77.25488
628,Vector Operation,vecAddMul,512,64,32768,14,0,20,40,584,14.6,14,16,5012,313.25,0,0,0,0,0,132,1320,10,188,2,12,4,94,64,40,0.5,2,3314.8683,250.6,0,0,16,412.4274,77.20575
620,Vector Operation,vecAddMul,1024,32,32768,14,0,20,40,584,14.6,14,16,5012,313.25,0,0,0,0,0,132,1320,10,188,2,12,4,94,32,79,0.25,2,3314.8683,250.6,0,0,32,412.4274,72.95863
669,Vector Operation,vecAddMul,1280,32,40960,14,0,20,40,584,14.6,14,16,5034,314.625,0,0,0,0,0,132,1320,10,188,2,12,4,118,32,99,0.25,2,3314.8683,314.625,0,0,40,516.8394,77.39457
661,Vector Operation,vecAddMul,2560,16,40960,14,0,20,40,584,14.6,14,16,5034,314.625,0,0,0,0,0,132,1320,10,188,2,12,4,118,16,197,0.25,2,3314.8683,314.625,0,0,80,516.8394,78.32264
645,Vector Operation,vecAddMul,128,512,65536,14,0,20,60,876,14.6,14,24,7651,318.7916667,0,0,0,0,0,198,1980,10,282,3,18,6,282,512,10,1,3,3444.6935,510.0667,0,0,4,1190.6508,90.80263
637,Vector Operation,vecAddMul,256,256,65536,14,0,20,60,876,14.6,14,24,7651,318.7916667,0,0,0,0,0,198,1980,10,282,3,18,6,282,256,20,1,3,3444.6935,510.0667,0,0,8,1190.6508,90.03278
629,Vector Operation,vecAddMul,512,128,65536,14,0,20,60,876,14.6,14,24,7651,318.7916667,0,0,0,0,0,198,1980,10,282,3,18,6,282,128,40,1,3,3444.6935,510.0667,0,0,16,1190.6508,89.89151
621,Vector Operation,vecAddMul,1024,64,65536,14,0,20,60,876,14.6,14,24,7651,318.7916667,0,0,0,0,0,198,1980,10,282,3,18,6,282,64,79,0.5,3,3444.6935,510.0667,0,0,32,1190.6508,90.70013
670,Vector Operation,vecAddMul,1280,64,81920,14,0,20,80,1168,14.6,14,32,10289,321.53125,0,0,0,0,0,264,2640,10,376,4,24,8,470,64,99,0.5,3,3574.2972,857.4167,0,0,40,1907.6216,96.00127
662,Vector Operation,vecAddMul,2560,32,81920,14,0,20,80,1168,14.6,14,32,10289,321.53125,0,0,0,0,0,264,2640,10,376,4,24,8,470,32,197,0.25,3,3574.2972,857.4167,0,0,80,1907.6216,91.05005
654,Vector Operation,vecAddMul,5120,16,81920,14,0,20,80,1168,14.6,14,32,10289,321.53125,0,0,0,0,0,264,2640,10,376,4,24,8,470,16,394,0.25,3,3574.2972,857.4167,0,0,160,1907.6216,86.49274
630,Vector Operation,vecAddMul,512,256,131072,14,0,20,100,1460,14.6,14,40,13192,329.8,0,0,0,0,0,330,3300,10,470,5,30,10,940,256,40,1,5,3703.6798,1055.36,0,0,16,3691.3083,105.66922
646,Vector Operation,vecAddMul,128,1024,131072,14,0,20,100,1460,14.6,14,40,13192,329.8,0,0,0,0,0,330,3300,10,470,5,30,10,940,1024,10,1,5,3703.6798,1055.36,0,0,4,3691.3083,103.79474
638,Vector Operation,vecAddMul,256,512,131072,14,0,20,100,1460,14.6,14,40,13192,329.8,0,0,0,0,0,330,3300,10,470,5,30,10,940,512,20,1,5,3703.6798,1055.36,0,0,8,3691.3083,105.09221
622,Vector Operation,vecAddMul,1024,128,131072,14,0,20,100,1460,14.6,14,40,13192,329.8,0,0,0,0,0,330,3300,10,470,5,30,10,940,128,79,1,5,3703.6798,1055.36,0,0,32,3691.3083,105.06811
671,Vector Operation,vecAddMul,1280,128,163840,14,0,20,140,2044,14.6,14,56,18777,335.3035714,0,0,0,0,0,462,4620,10,658,7,42,14,1645,128,99,1,6,3961.7833,1564.75,0,0,40,6023.6567,108.52596
663,Vector Operation,vecAddMul,2560,64,163840,14,0,20,140,2044,14.6,14,56,18777,335.3035714,0,0,0,0,0,462,4620,10,658,7,42,14,1645,64,197,0.5,6,3961.7833,1564.75,0,0,80,6023.6567,103.81249
655,Vector Operation,vecAddMul,5120,32,163840,14,0,20,140,2044,14.6,14,56,18777,335.3035714,0,0,0,0,0,462,4620,10,658,7,42,14,1645,32,394,0.25,6,3961.7833,1564.75,0,0,160,6023.6567,97.57
647,Vector Operation,vecAddMul,10240,16,163840,14,0,20,140,2044,14.6,14,56,18777,335.3035714,0,0,0,0,0,462,4620,10,658,7,42,14,1645,16,788,0.25,6,3961.7833,1564.75,0,0,320,6023.6567,91.78052
639,Vector Operation,vecAddMul,256,1024,262144,14,0,20,200,2920,14.6,14,80,28145,351.8125,0,0,0,0,0,660,6600,10,940,10,60,20,3760,1024,20,1,9,4347.2897,2501.7778,0,0,8,12559.358,109.90675
631,Vector Operation,vecAddMul,512,512,262144,14,0,20,200,2920,14.6,14,80,28145,351.8125,0,0,0,0,0,660,6600,10,940,10,60,20,3760,512,40,1,9,4347.2897,2501.7778,0,0,16,12559.358,112.08008
623,Vector Operation,vecAddMul,1024,256,262144,14,0,20,200,2920,14.6,14,80,28145,351.8125,0,0,0,0,0,660,6600,10,940,10,60,20,3760,256,79,1,9,4347.2897,2501.7778,0,0,32,12559.358,112.49304
672,Vector Operation,vecAddMul,1280,256,327680,14,0,20,260,3796,14.6,14,104,37733,362.8173077,0,0,0,0,0,858,8580,10,1222,13,78,26,6110,256,99,1,10,4730.8266,3773.3,0,0,40,18736.5317,114.83019
664,Vector Operation,vecAddMul,2560,128,327680,14,0,20,260,3796,14.6,14,104,37733,362.8173077,0,0,0,0,0,858,8580,10,1222,13,78,26,6110,128,197,1,10,4730.8266,3773.3,0,0,80,18736.5317,115.10334
